Region,Country,Business Unit,SP Outcome,SP Output,Thematic Area Category,Thematic Area,Content Area,Result Type,Narrative,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,2,8,Youth,Out of School CSE,Programming,Difficult challenges,Need for a good definition of the terms of reference of the peer educators and close monitoring of their interventions; improve harmonization and synergy in the interventions of the 30 peer educators throughout the different regions of the country.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,2,8,Youth,Out of School CSE,Programming,Difficult challenges,Improve the monitoring and support of the 928 people already sensitized to help them and increase their actions in their communities.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,2,8,Youth,Out of School CSE,Programming,Lessons learned,Documentation of regular sytematic meetings with the target communities allows us to capitalize on the knowledge and best practices already shared,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,3,12,Harmful practices,FGM,Programming,Faith and Culture,Resistance of some communities in accepting to embrance change and work with entities involved in community work aiming at beahivour change,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,3,12,Harmful practices,FGM,Programming,Faith and Culture,Involving community and religious leaders in community dialogue sessions is a key element to the success of interventions and their full participation in public declarations,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,3,12,Harmful practices,FGM,Programming,Lessons learned,Post-declaration communities should have a focus on interventions targeting adolescent girls and young women,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,Census,Programming,SSTC,"The revised / improved version (for a digital RGPH) of the project document for the next RGPH 4 is available, which will allow the country to advance towards the next stages, thanks to the technical and financial support of the UNFPA, through a South-South partnership, between the National Institute of Statistics-INE and the National Agency of Statistics and Demography of Senegal-ANSD.Also a document for the advocacy and mobilization of the necessary resources for the RGPH4 is available, thanks to the technical support of the same mission.",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,Census,Resource Mobilization,Difficult challenges,"The Challenge for resource mobilization is the lack of political-electoral stability, which continues to influence the realization of the round table for resource mobilization.",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,National data ecosystems,Programming,Difficult challenges,"The challenge for carrying out studies or surveys at government level such as the 12th ICPD survey is the lack of data, reports, statistical directories, etc. And also bringing together the different stakeholders in this kind of work is not easy, due to their different agendas",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,National data ecosystems,Programming,Difficult challenges,"The challenge for the training of INE staff is the retention of already trained staff due to the difficulties of several natures which the INE crosses (financial, equipment, etc.). And also sometimes it is difficult to find a host institution for staff training, due to the minimum number of people to be trained required.",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,Demographic intelligence,Programming,Difficult challenges,"For the ICPD and taking advantage of DD in the country, there is still a strong need for appropriation of these questions for the government, through a firm commitment (public budget rented to ICPD questions, DD).",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,4,13,Population data,Census,Lessons Learned,SSTC,"The SOUTH-SOUTH synergy between the two statistical entities of Guinea-Bissau and Senegal, allowed the sharing of experiences and also the involvement of the head of mission (a census expert) quickly enabled the INE to review the inconsistencies in the old PRODOC and convert it into a new document that will allow the country to carry out the digital census according to the choice of the INE and the orientation of the Dakar workshop of 2018 on the Census.",,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,ALL,ALL,OEE,OEE,Programming,Difficult challenges,The financial liquidity position of the government and the tough economic environment impacted the IPs' ability to implement and liquidate on time.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,2,Sexual reproductive health,EmONC,Programming,Difficult challenges,Delays in disbursement of MHTF funds to the country office resulted in delays in completing two main activities,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,2,Sexual reproductive health,EmONC,Programming,Lessons learned,"In the current economic difficulties faced by the country, working with subnational health teams may be the best way to support the government of Liberia for better effectiveness.",,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,2,Sexual reproductive health,Obstetric fistula,Programming,Difficult challenges,Gross delays in funding allocation to the implementing partner due to the fact that the IP was new on one hand and the fact that the country office received funds late.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,2,Sexual reproductive health,Obstetric fistula,Programming,Lessons learned,"The first fistula campaign of 2019 took place in an urban setting that may not have been the best location, therefore only a few cases were seen. Secondly, the lead local surgeon did not participate in the  second campaign due to poor coordination  between the PHEBE Hospital and the Ministry of Health. ",,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,The newly established eLMIS continues to experience challenges with data entry as a result of GSM network fluctuations and poorly functional computers needed for data entry.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Leaving No One Behind/Reaching the Last Mile,Issues with effective last mile delivery as one of the primary causes of stockout in the system.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Involvement of County Health Teams in program implementation is paramount in achieving set objectives and ensuring sustainability of programs/projects,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Introduction of DMPA SC (injectable contraceptive) at the community level has been heralded as a relief by women (preferring injectable) who must walk long distance to get to the facilities to get their three monthly dose.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Pre-positioning of drugs and essential drugs before the heavy rains prevented the stock-out of commodities and drugs as well as facilitated the continuous delivery of critical services to adolescents,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Timely disbursement of quarterly funds is very key to address the liquidity bottlenecks,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,2,6,Youth,Youth life skills,Programming,Difficult challenges,Six months of heavy rains and bad road condition affected the provision of ASRH services at outlying clinics and the delivery of essential goods.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,"Delay in the prosecution of Rape cases, including inaccurate/under reporting of SGBV cases by National government (Ministry of Gender, Children & Social Protection) were some of the key challenges encountered",,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,4,13,Population data,Population data: other,Programming,Difficult challenges,"DHS fieldwork is ongoing without government of Liberia financial input. All DHS resources mobilized by UNFPA.  Initially, Government's Ministry of Finance and Development Planning was putting unnecessary bottlenecks in the way of census programme implementation. ",,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,4,13,Population data,Population data: other,Programming,Difficult challenges,It has also been difficult to recruit a CTA for the census. The second round of recruitment is at the stage of conducting interviews.,,,,,,,,,,,,,,,,,,
WCA,Liberia,42300,4,13,Population data,Population data: other,Programming,Lessons learned,"Conducting the DHS has unveiled some problems in field operations - use of electronic devices for data collection, handling of huge field logistics, payment systems in an environment of very scare financial institutions outside the city, etc. The experience will benefit the census programme.",,,,,,,,,,,,,,,,,,
WCA,Mali,42600,1,2,Sexual reproductive health,SRH,Resource Mobilization,Difficult challenges,"Due to a lack of budget, forecasts in terms of major activities (endowment of equipment, capacity building of providers, supply of OF kit and load of fistula cases) could not be achieved in the area of maternal health in 2019",,,,,,,,,,,,,,,,,,
WCA,Mali,42600,1,2,Sexual reproductive health,SRH,Programming,Lessons learned,The prepositioning of RH emergency kits in the health districts of the northern and central regions was decisive for the proper management of medical and gyneco-obstetrical emergencies,,,,,,,,,,,,,,,,,,
WCA,Mali,42600,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,"Development and implementation of a SAYANA PRESS extension plan in the regions of S�gou Kayes Koulikoro, Sikasso, Mopti and the District of Bamako facilitated the widening of the choice of contraceptive methods.",,,,,,,,,,,,,,,,,,
WCA,Mali,42600,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Adapt strategies to facilitate the access of displaced persons to family planning services (Creation of rural maternity wards offering FP services in displaced persons' sites),,,,,,,,,,,,,,,,,,
